period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27873.982,20454.0,20454.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27855.981,20449.0,20449.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,18.001,5.0,5.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27873.982,20454.0,20454.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27855.981,20449.0,20449.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,18.001,5.0,5.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27873.982,20454.0,20454.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27855.981,20449.0,20449.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,18.001,5.0,5.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27873.982,20454.0,20454.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,27855.981,20449.0,20449.0,kg
2022,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,18.001,5.0,5.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68434.1,70204.0,70204.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68394.849,70199.0,70199.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,39.251,5.0,5.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68434.1,70204.0,70204.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68394.849,70199.0,70199.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,39.251,5.0,5.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68434.1,70204.0,70204.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68394.849,70199.0,70199.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,39.251,5.0,5.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68434.1,70204.0,70204.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,68394.849,70199.0,70199.0,kg
2023,276,Germany,440,Lithuania,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,39.251,5.0,5.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2022,276,Germany,440,Lithuania,1006,Rice,X,Export,98618.877,54598.0,54598.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,284530.422,271319.0,271319.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,133568.936,199750.0,199750.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,150961.486,71569.0,71569.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,284530.422,271319.0,271319.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,133568.936,199750.0,199750.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,150961.486,71569.0,71569.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,284530.422,271319.0,271319.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,133568.936,199750.0,199750.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,150961.486,71569.0,71569.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,284530.422,271319.0,271319.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,133568.936,199750.0,199750.0,kg
2023,276,Germany,440,Lithuania,1006,Rice,X,Export,150961.486,71569.0,71569.0,kg
