period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6357628.171,10514792.0,10514792.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,33883.132,56280.0,56280.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6321362.557,10458100.0,10458100.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2382.482,412.0,412.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6357628.171,10514792.0,10514792.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,33883.132,56280.0,56280.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6321362.557,10458100.0,10458100.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2382.482,412.0,412.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6357628.171,10514792.0,10514792.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,33883.132,56280.0,56280.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6321362.557,10458100.0,10458100.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2382.482,412.0,412.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6357628.171,10514792.0,10514792.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,33883.132,56280.0,56280.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6321362.557,10458100.0,10458100.0,kg
2022,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2382.482,412.0,412.0,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6061936.971,9017851.657,9017851.657,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,165.726,194.657,194.657,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,43412.685,67320.0,67320.0,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6015209.758,8949840.0,8949840.0,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3148.802,497.0,497.0,kg
2023,276,Germany,251,France,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,6061936.971,9017851.657,9017851.657,kg
